Symbol,Price~,"Exp Date",DTE,Type,Strike,Moneyness,Bid,Latest,Ask,Volume,"Open Int",Vol/OI,"Imp Vol",IV,Delta,Time
CVNA,69.45,2026-06-12,4,Call,74.00,-6.55%,0.67,0.8,0.86,618,293,2.11,69.99%,79.20%,0.236011,2026-06-08
INTC,110.27,2026-06-18,10,Call,112.00,-1.57%,5.8,5.85,5.95,2387,1130,2.11,83.82%,90.89%,0.490966,2026-06-08
CBRS,237.83,2026-06-12,4,Put,200.00,-15.91%,1.5,1.54,2,525,250,2.1,117.20%,137.81%,-0.101057,2026-06-08
TSLA,408.95,2026-06-12,4,Call,457.50,-11.87%,0.54,0.55,0.57,915,435,2.1,47.51%,63.62%,0.049961,2026-06-08
TE,9.13,2026-06-26,18,Put,8.50,-6.90%,0.75,0.76,0.85,1013,483,2.1,143.58%,140.54%,-0.348297,2026-06-08
CSIQ,17.04,2026-06-12,4,Put,16.50,-3.17%,0.35,0.4,0.7,507,243,2.09,107.99%,109.64%,-0.36657,2026-06-08
IBM,280.82,2026-06-12,4,Call,295.00,-5.05%,1.61,1.8,1.93,617,295,2.09,44.87%,54.51%,0.202517,2026-06-08
MU,949.28,2026-06-12,4,Call,"1,090.00",-14.82%,7,7.08,7.75,766,366,2.09,101.26%,113.64%,0.135814,2026-06-08
ASTS,92.06,2026-11-20,165,Call,190.00,-106.39%,9,9.2,9.95,780,373,2.09,115.50%,115.10%,0.298769,2026-06-08
KSS,16.22,2026-06-12,4,Call,16.50,-1.73%,0.3,0.39,0.34,1437,687,2.09,67.57%,65.26%,0.414566,2026-06-08
LULU,117.55,2026-06-12,4,Call,120.00,-2.08%,1.42,1.6,1.6,1583,758,2.09,44.96%,51.06%,0.362496,2026-06-08
UMC,20,2026-10-16,130,Call,30.00,-50.00%,1.15,1.59,1.65,2040,978,2.09,82.64%,85.32%,0.280537,2026-06-08
PLTR,136.47,2026-06-12,4,Put,137.00,+0.39%,3.35,3.3,3.45,3474,1663,2.09,49.41%,55.23%,-0.513049,2026-06-08
IBM,280.82,2026-06-12,4,Put,280.00,-0.29%,5.4,5.59,5.75,530,255,2.08,44.87%,51.19%,-0.46664,2026-06-08
NVDA,208.64,2026-06-15,7,Call,217.50,-4.25%,1.35,1.35,1.39,1234,592,2.08,39.98%,37.63%,0.223991,2026-06-08
WBD,26.47,2026-07-17,39,Call,30.00,-13.34%,0.22,0.22,0.23,20654,9948,2.08,43.68%,34.33%,0.15289,2026-06-08
AMD,490.33,2026-06-12,4,Put,480.00,-2.11%,12.65,12.8,13,4636,2236,2.07,71.31%,86.81%,-0.388406,2026-06-08
MU,949.28,2026-06-12,4,Put,905.00,-4.66%,24.9,28,26.15,508,246,2.07,101.26%,114.52%,-0.322301,2026-06-08
GM,83.77,2026-06-18,10,Put,84.00,+0.27%,2.13,2.33,2.41,550,266,2.07,38.73%,39.42%,-0.500051,2026-06-08
MSTR,127.2,2026-07-10,32,Call,140.00,-10.06%,6.35,6.85,7.25,738,356,2.07,78.12%,76.22%,0.382988,2026-06-08
AMD,490.33,2026-06-12,4,Put,415.00,-15.36%,0.86,1.11,1.13,1807,871,2.07,71.31%,97.85%,-0.046171,2026-06-08
AAPL,301.54,2026-06-15,7,Put,305.00,+1.15%,5.6,6.35,6.85,781,380,2.06,24.39%,26.15%,-0.612268,2026-06-08
IONQ,62.8,2026-06-12,4,Call,64.00,-1.91%,2.54,2.54,2.76,1498,728,2.06,104.31%,121.09%,0.466992,2026-06-08
KTOS,57.73,2026-07-17,39,Call,65.00,-12.59%,3,3.25,3.3,1749,850,2.06,78.29%,75.63%,0.366862,2026-06-08
NOK,14.59,2026-06-12,4,Call,14.50,+0.62%,0.6,0.63,0.63,3909,1901,2.06,81.14%,93.34%,0.545838,2026-06-08
SOUN,7.49,2026-06-12,4,Call,8.00,-6.81%,0.11,0.11,0.12,10056,4885,2.06,78.80%,93.90%,0.268611,2026-06-08
AMD,490.33,2026-06-12,4,Put,440.00,-10.26%,2.85,2.9,3.05,3714,1816,2.05,71.31%,92.50%,-0.120848,2026-06-08
AMZN,245.22,2026-06-10,2,Put,260.00,+6.03%,14.05,15.75,15,652,318,2.05,32.29%,73.89%,-0.851297,2026-06-08
SERV,7.61,2026-07-17,39,Call,8.00,-5.12%,0.92,0.92,1.04,718,351,2.05,111.34%,113.92%,0.524969,2026-06-08
NVO,41.02,2026-06-12,4,Call,43.00,-4.83%,0.18,0.2,0.21,737,359,2.05,40.67%,48.08%,0.17855,2026-06-08
DELL,400.77,2026-06-12,4,Put,350.00,-12.67%,1.35,1.45,1.62,1021,498,2.05,74.92%,95.19%,-0.078944,2026-06-08
IREN,59.19,2026-06-12,4,Call,68.00,-14.88%,0.55,0.55,0.56,1415,690,2.05,108.93%,120.72%,0.151093,2026-06-08
ABAT,3.8,2026-07-17,39,Call,6.00,-57.89%,0.15,0.22,0.25,518,254,2.04,127.50%,144.69%,0.235452,2026-06-08
INTC,110.27,2026-06-26,18,Put,108.00,-2.06%,6.8,7.3,7.25,556,272,2.04,83.82%,84.78%,-0.416237,2026-06-08
MU,949.28,2026-09-18,102,Call,"1,650.00",-73.82%,49.45,52.8,51.65,627,307,2.04,101.26%,99.73%,0.221806,2026-06-08
SNOW,240.45,2026-06-12,4,Call,275.00,-14.37%,0.36,0.38,0.5,1107,542,2.04,59.02%,77.48%,0.053723,2026-06-08
QUBT,10.45,2026-06-12,4,Call,11.00,-5.26%,0.27,0.3,0.3,2506,1230,2.04,102.04%,114.48%,0.357625,2026-06-08
BE,253.57,2026-09-18,102,Put,145.00,-42.82%,11.65,11.73,11.85,2711,1329,2.04,109.55%,119.48%,-0.112177,2026-06-08
MRVL,288.85,2026-06-12,4,Put,240.00,-16.91%,1.45,1.6,1.6,2721,1333,2.04,106.04%,132.40%,-0.079471,2026-06-08
AMZN,245.22,2026-06-12,4,Put,240.00,-2.13%,1.66,1.69,1.75,4060,1987,2.04,32.29%,37.32%,-0.281222,2026-06-08
GOOGL,363.31,2026-06-10,2,Put,365.00,+0.47%,4.45,4.55,4.7,528,260,2.03,32.10%,34.44%,-0.56502,2026-06-08
TSLA,408.95,2026-06-12,4,Put,310.00,-24.20%,0.11,0.11,0.13,1234,607,2.03,47.51%,111.34%,-0.007388,2026-06-08
NOW,114.19,2026-06-12,4,Call,113.00,+1.04%,4.1,4.3,4.5,504,249,2.02,63.28%,76.96%,0.569565,2026-06-08
MU,949.28,2026-06-12,4,Put,755.00,-20.47%,2.59,2.73,3,581,288,2.02,101.26%,136.71%,-0.047056,2026-06-08
RKLB,113.65,2026-06-12,4,Call,114.00,-0.31%,5.4,5.72,5.9,660,326,2.02,103.79%,122.15%,0.517146,2026-06-08
CCL,27.01,2026-06-12,4,Call,27.50,-1.81%,0.41,0.44,0.45,740,366,2.02,56.07%,56.60%,0.393012,2026-06-08
MSFT,411.74,2026-06-12,4,Put,392.50,-4.67%,0.78,0.8,0.94,1269,627,2.02,30.70%,37.77%,-0.107989,2026-06-08
CIFR,24.29,2026-06-12,4,Call,26.00,-7.04%,0.53,0.61,0.61,1892,937,2.02,107.72%,118.11%,0.313739,2026-06-08
NVDA,208.64,2026-06-10,2,Put,217.50,+4.25%,8.95,9.07,9.45,2300,1137,2.02,39.98%,45.29%,-0.889684,2026-06-08
UNH,406.57,2026-06-12,4,Call,415.00,-2.07%,2.9,3.05,3.15,2404,1190,2.02,34.70%,37.02%,0.306349,2026-06-08
MRVL,288.85,2026-07-17,39,Call,350.00,-21.17%,20.95,21.9,21.7,2407,1189,2.02,106.04%,109.29%,0.363839,2026-06-08
NVDA,208.64,2026-06-10,2,Put,197.50,-5.34%,0.2,0.21,0.21,3809,1884,2.02,39.98%,48.88%,-0.061834,2026-06-08
PDD,82.62,2026-08-21,74,Call,85.00,-2.88%,5.1,5.2,5.25,3936,1946,2.02,37.07%,40.10%,0.489925,2026-06-08
TSLA,408.95,2026-06-12,4,Put,395.00,-3.41%,4,4.1,4.1,4233,2091,2.02,47.51%,56.47%,-0.266755,2026-06-08
OPTU,1.06,2026-07-17,39,Put,1.0000,-5.66%,0.4,0.43,0.5,7268,3609,2.01,257.43%,382.32%,-0.250292,2026-06-08
AMD,490.33,2026-06-12,4,Put,487.50,-0.58%,15.85,16.2,16.3,1692,843,2.01,71.31%,85.93%,-0.455029,2026-06-08
CIFR,24.29,2026-06-12,4,Call,25.00,-2.92%,0.85,0.93,1,2775,1380,2.01,107.72%,120.96%,0.436006,2026-06-08
OKLO,58.94,2026-09-18,102,Call,105.00,-78.15%,3.6,4.1,4.15,504,252,2,97.47%,110.06%,0.246983,2026-06-08
IBKR,87.35,2026-09-18,102,Put,55.00,-37.03%,0.4,0.55,0.6,569,285,2,44.72%,56.49%,-0.042044,2026-06-08
COIN,162.11,2026-06-18,10,Call,155.00,+4.39%,11.75,12.3,12.4,576,288,2,71.11%,75.73%,0.665839,2026-06-08
HOOD,85.04,2026-06-26,18,Put,66.00,-22.39%,0.34,0.37,0.43,635,318,2,68.56%,77.18%,-0.057716,2026-06-08
AVGO,396.6,2026-06-10,2,Put,400.00,+0.86%,6.7,8.05,8.3,727,364,2,46.91%,48.23%,-0.586188,2026-06-08
UEC,12.61,2026-06-12,4,Call,14.50,-14.99%,0.1,0.1,0.13,765,382,2,89.62%,120.18%,0.148226,2026-06-08
MSFT,411.74,2026-07-17,39,Put,240.00,-41.71%,0.01,0.1,1.01,864,431,2,30.70%,78.79%,-0.012684,2026-06-08
AAPL,301.54,2026-06-12,4,Put,322.50,+6.95%,19.8,21.05,22.25,1768,884,2,24.39%,33.82%,-0.974063,2026-06-08
MRVL,288.85,2026-06-12,4,Call,325.00,-12.52%,4.6,4.75,4.95,2727,1362,2,106.04%,133.47%,0.220228,2026-06-08
INTC,110.27,2026-06-12,4,Put,107.00,-2.97%,3,3.1,3.1,3047,1523,2,83.82%,99.49%,-0.365408,2026-06-08
IBRX,7.17,2026-06-12,4,Call,7.50,-4.60%,0.15,0.16,0.2,3157,1581,2,95.34%,101.81%,0.357457,2026-06-08
TSLA,408.95,2026-06-12,4,Put,415.00,+1.48%,12.65,12.7,12.85,3532,1769,2,47.51%,55.27%,-0.586983,2026-06-08
INTC,110.27,2026-07-17,39,Call,130.00,-17.89%,5.9,5.95,6,12587,6320,1.99,83.82%,86.50%,0.333966,2026-06-08
TSLA,408.95,2026-06-12,4,Put,392.50,-4.02%,3.4,3.45,3.5,1390,698,1.99,47.51%,57.01%,-0.234615,2026-06-08
HOOD,85.04,2026-06-12,4,Put,77.00,-9.45%,0.46,0.5,0.51,2739,1379,1.99,68.56%,85.59%,-0.123566,2026-06-08
MRVL,288.85,2026-06-12,4,Call,315.00,-9.05%,6.5,6.75,6.9,3176,1596,1.99,106.04%,131.56%,0.288523,2026-06-08
IBM,280.82,2026-06-12,4,Put,265.00,-5.63%,1.03,1.26,1.42,530,268,1.98,44.87%,54.12%,-0.145871,2026-06-08
MSTR,127.2,2026-06-12,4,Put,102.00,-19.81%,0.16,0.18,0.2,556,281,1.98,78.12%,115.22%,-0.029122,2026-06-08
LLY,1149.15,2026-07-17,39,Call,"1,400.00",-21.83%,4.75,5.59,6,579,293,1.98,37.59%,40.65%,0.081504,2026-06-08
KKR,93.21,2026-06-18,10,Put,94.00,+0.85%,3.2,3.2,3.6,597,301,1.98,44.15%,48.94%,-0.522411,2026-06-08
NVTS,24.48,2026-06-12,4,Put,23.50,-4.00%,1.1,1.23,1.27,694,350,1.98,133.30%,163.12%,-0.37197,2026-06-08
IONQ,62.8,2026-06-12,4,Call,66.00,-5.10%,1.86,2.1,1.97,919,464,1.98,104.31%,121.31%,0.372664,2026-06-08
WIX,48.21,2026-06-18,10,Call,57.50,-19.27%,0.45,0.65,0.6,2304,1163,1.98,90.63%,93.60%,0.146021,2026-06-08
AAPL,301.54,2026-06-12,4,Call,310.00,-2.81%,1.23,1.25,1.27,16314,8234,1.98,24.39%,32.57%,0.216456,2026-06-08
IREN,59.19,2026-06-12,4,Call,65.00,-9.82%,1.02,1.04,1.05,8289,4204,1.97,108.93%,120.03%,0.248469,2026-06-08
NBIS,218,2026-06-12,4,Call,255.00,-16.97%,2.25,2.7,2.48,728,369,1.97,114.21%,137.08%,0.154324,2026-06-08
META,585.39,2026-06-12,4,Call,605.00,-3.35%,3.35,3.37,3.55,1077,547,1.97,34.56%,41.83%,0.234966,2026-06-08
AMD,490.33,2026-06-12,4,Put,410.00,-16.38%,0.72,0.84,0.88,2739,1390,1.97,71.31%,99.26%,-0.037748,2026-06-08
LOW,207.97,2026-06-18,10,Put,260.00,+25.02%,49.9,50.55,53,520,265,1.96,32.22%,0.00%,0,2026-06-08
VRT,300.57,2026-07-02,24,Put,245.00,-18.49%,2.5,2.9,3.35,521,266,1.96,68.00%,69.41%,-0.105729,2026-06-08
MSTR,127.2,2026-06-12,4,Put,119.00,-6.45%,1.75,1.85,1.92,554,282,1.96,78.12%,95.23%,-0.235168,2026-06-08
CVNA,69.45,2026-06-12,4,Call,75.00,-7.99%,0.5,0.64,0.66,617,315,1.96,69.99%,79.39%,0.189759,2026-06-08
DIS,98.87,2026-06-12,4,Call,102.00,-3.17%,0.28,0.29,0.31,712,364,1.96,26.81%,31.05%,0.173408,2026-06-08
MSTR,127.2,2026-06-12,4,Put,122.00,-4.09%,2.57,2.63,2.82,717,365,1.96,78.12%,93.75%,-0.316345,2026-06-08
IONQ,62.8,2026-06-12,4,Call,63.00,-0.32%,2.97,3.21,3.3,2029,1035,1.96,104.31%,122.76%,0.51699,2026-06-08
GOOG,361.17,2026-06-12,4,Call,370.00,-2.44%,2.21,2.34,2.4,3120,1590,1.96,31.36%,36.77%,0.274708,2026-06-08
BMNR,16.85,2026-06-12,4,Call,18.00,-6.82%,0.2,0.21,0.23,8991,4594,1.96,80.72%,86.36%,0.24792,2026-06-08
BTG,4.14,2026-08-21,74,Call,5.00,-20.77%,0.1,0.2,0.25,10087,5146,1.96,53.83%,59.50%,0.287669,2026-06-08
MU,949.28,2026-06-12,4,Call,"1,200.00",-26.41%,1.28,1.35,1.38,5325,2735,1.95,101.26%,115.93%,0.030932,2026-06-08
MARA,13.78,2026-06-12,4,Call,15.00,-8.85%,0.15,0.17,0.17,9381,4817,1.95,86.86%,95.63%,0.213747,2026-06-08
NVDA,208.64,2026-07-24,46,Call,230.00,-10.24%,4.75,4.83,4.95,533,274,1.95,39.98%,40.25%,0.281603,2026-06-08
META,585.39,2026-06-12,4,Call,595.00,-1.64%,5.9,6,6.2,563,288,1.95,34.56%,40.82%,0.362642,2026-06-08
CSCO,124.15,2026-12-18,193,Call,165.00,-32.90%,5.05,5.2,5.2,678,348,1.95,38.97%,44.65%,0.248335,2026-06-08
UNH,406.57,2026-06-12,4,Call,412.50,-1.46%,3.55,3.8,4.15,1062,544,1.95,34.70%,37.18%,0.36364,2026-06-08
SOFI,16.5,2026-12-18,193,Call,2.00,+87.88%,14.4,14.55,14.8,1556,798,1.95,58.77%,153.24%,0.993223,2026-06-08
CLF,12.68,2026-06-12,4,Put,11.50,-9.31%,0.07,0.11,0.1,672,347,1.94,77.30%,88.99%,-0.136288,2026-06-08
CLF,12.68,2026-06-18,10,Put,12.50,-1.42%,0.55,0.67,0.71,1127,582,1.94,77.30%,86.60%,-0.430683,2026-06-08
TSLA,408.95,2026-06-12,4,Call,450.00,-10.04%,0.84,0.86,0.87,24047,12412,1.94,47.51%,61.62%,0.074306,2026-06-08
QCOM,217.77,2026-07-17,39,Put,175.00,-19.64%,5.55,5.95,6.35,5164,2675,1.93,81.06%,81.79%,-0.168523,2026-06-08
AMD,490.33,2026-06-12,4,Put,442.50,-9.75%,3,3.32,3.65,565,292,1.93,71.31%,92.54%,-0.13312,2026-06-08
AMD,490.33,2026-06-12,4,Put,477.50,-2.62%,11.6,11.8,12,579,300,1.93,71.31%,86.84%,-0.366594,2026-06-08
ABBV,223.07,2026-09-18,102,Call,270.00,-21.04%,1.71,2.15,2.68,1023,531,1.93,28.47%,30.02%,0.131745,2026-06-08
CCL,27.01,2026-06-12,4,Put,26.50,-1.89%,0.38,0.37,0.42,1375,714,1.93,56.07%,55.82%,-0.360184,2026-06-08
CMG,29.27,2026-06-12,4,Put,29.00,-0.92%,0.34,0.33,0.38,1458,754,1.93,39.83%,40.07%,-0.401331,2026-06-08
INTC,110.27,2026-06-12,4,Put,93.00,-15.66%,0.34,0.35,0.36,1593,824,1.93,83.82%,109.60%,-0.061188,2026-06-08
MSTR,127.2,2026-06-12,4,Put,127.00,-0.16%,4.6,4.7,4.8,2006,1037,1.93,78.12%,90.88%,-0.473088,2026-06-08
TU,12.17,2026-12-18,193,Call,15.00,-23.25%,0.05,0.15,0.2,510,265,1.92,30.65%,26.06%,0.119592,2026-06-08
GPCR,37.77,2026-06-18,10,Call,40.00,-5.90%,0.4,1.65,2,1109,579,1.92,75.60%,82.59%,0.365402,2026-06-08
INTC,110.27,2026-06-12,4,Call,124.00,-12.45%,0.9,0.82,0.94,1777,927,1.92,83.82%,104.10%,0.154038,2026-06-08
BMNR,16.85,2026-06-18,10,Call,17.00,-0.89%,0.82,0.83,0.88,1944,1015,1.92,80.72%,82.03%,0.503736,2026-06-08
AMD,490.33,2026-06-12,4,Call,495.00,-0.95%,15.3,15.69,15.85,3197,1663,1.92,71.31%,86.18%,0.477843,2026-06-08
HOOD,85.04,2026-06-12,4,Call,85.00,+0.05%,2.85,2.88,2.9,10927,5686,1.92,68.56%,79.97%,0.520827,2026-06-08
STM,75.01,2026-07-17,39,Call,85.00,-13.32%,4.2,4.29,4.5,4379,2287,1.91,79.36%,80.17%,0.369534,2026-06-08
DIS,98.87,2026-06-26,18,Put,99.00,+0.13%,2.13,2.25,2.35,515,269,1.91,26.81%,25.01%,-0.49601,2026-06-08
IREN,59.19,2026-07-17,39,Call,130.00,-119.63%,0.3,0.35,0.36,606,318,1.91,108.93%,122.46%,0.0396,2026-06-08
AMZN,245.22,2028-01-21,592,Put,300.00,+22.34%,72.5,72.5,73.65,651,341,1.91,32.29%,36.76%,-0.571924,2026-06-08
META,585.39,2026-06-10,2,Put,560.00,-4.34%,0.84,0.9,0.9,651,340,1.91,34.56%,45.94%,-0.092446,2026-06-08
GTLB,31.08,2026-06-12,4,Call,30.00,+3.47%,1.35,1.87,2.2,897,469,1.91,75.04%,90.02%,0.665204,2026-06-08
RGTI,21.76,2026-06-12,4,Call,25.50,-17.19%,0.22,0.23,0.25,1109,581,1.91,109.71%,137.79%,0.153119,2026-06-08
DELL,400.77,2026-06-12,4,Call,480.00,-19.77%,0.48,0.69,1,1250,655,1.91,74.92%,98.55%,0.045156,2026-06-08
TIGR,4.67,2026-06-12,4,Call,4.50,+3.64%,0.16,0.28,0.29,1400,734,1.91,70.75%,62.73%,0.72696,2026-06-08
MSTR,127.2,2026-08-21,74,Put,90.00,-29.25%,4.4,4.55,4.7,1521,795,1.91,78.12%,90.22%,-0.14205,2026-06-08
CRCL,82.53,2026-06-12,4,Call,90.00,-9.05%,1,1.04,1.11,1637,856,1.91,86.82%,100.64%,0.221818,2026-06-08
INTC,110.27,2026-06-12,4,Call,123.00,-11.54%,1.02,1.05,1.05,1938,1016,1.91,83.82%,103.33%,0.17034,2026-06-08
MRVL,288.85,2026-06-18,10,Call,480.00,-66.18%,0.55,0.6,0.75,2016,1053,1.91,106.04%,148.39%,0.026138,2026-06-08
AMD,490.33,2026-06-12,4,Call,535.00,-9.11%,4.25,4.35,4.45,2661,1390,1.91,71.31%,87.78%,0.18442,2026-06-08
SATS,116.62,2026-07-17,39,Put,95.00,-18.54%,3.8,4.3,4.5,503,265,1.9,93.80%,88.37%,-0.193144,2026-06-08
CRDO,222.27,2026-08-21,74,Put,130.00,-41.51%,5,5.6,6.8,656,345,1.9,107.06%,111.36%,-0.09111,2026-06-08
BA,215.92,2026-12-18,193,Put,175.00,-18.95%,6.05,6.25,6.4,800,421,1.9,33.52%,36.70%,-0.175425,2026-06-08
VZ,45.44,2026-06-12,4,Put,45.50,+0.13%,0.5,0.58,0.57,920,484,1.9,26.13%,26.25%,-0.517161,2026-06-08
SRAD,15.26,2026-07-17,39,Call,17.50,-14.68%,0.55,0.75,0.75,1047,550,1.9,66.73%,70.19%,0.320961,2026-06-08
HOOD,85.04,2026-06-12,4,Put,76.00,-10.63%,0.35,0.41,0.44,1446,761,1.9,68.56%,87.99%,-0.102001,2026-06-08
MU,949.28,2026-06-12,4,Call,"1,080.00",-13.77%,8.15,8.43,8.7,1460,768,1.9,101.26%,113.04%,0.151996,2026-06-08
NVDA,208.64,2026-06-15,7,Put,200.00,-4.14%,1.37,1.38,1.43,2015,1063,1.9,39.98%,39.75%,-0.20982,2026-06-08
AMZN,245.22,2026-06-12,4,Put,242.50,-1.11%,2.36,2.42,2.54,2586,1360,1.9,32.29%,36.19%,-0.373606,2026-06-08
AMD,490.33,2026-06-12,4,Call,550.00,-12.17%,2.47,2.55,2.61,5349,2816,1.9,71.31%,88.82%,0.118119,2026-06-08
CEPU,14.58,2026-07-17,39,Put,12.50,-14.27%,0.15,0.25,0.45,7810,4101,1.9,86.89%,57.05%,-0.184247,2026-06-08
SOFI,16.5,2026-06-12,4,Call,17.50,-6.06%,0.12,0.13,0.13,20477,10783,1.9,58.77%,64.99%,0.204639,2026-06-08
TSM,426.8,2026-06-12,4,Call,450.00,-5.44%,2.5,2.6,2.7,4218,2231,1.89,49.48%,56.07%,0.192947,2026-06-08
ACHR,5.73,2026-06-12,4,Call,6.00,-4.71%,0.11,0.12,0.12,4261,2249,1.89,80.60%,91.45%,0.333953,2026-06-08
MSFT,411.74,2026-06-12,4,Call,430.00,-4.43%,1.11,1.19,1.19,5539,2937,1.89,30.70%,37.62%,0.14127,2026-06-08
SHOP,110.78,2026-06-12,4,Call,118.00,-6.52%,0.71,0.8,0.86,683,361,1.89,57.60%,66.12%,0.191619,2026-06-08
NBIS,218,2026-06-12,4,Call,245.00,-12.39%,3.75,3.81,3.9,1284,679,1.89,114.21%,135.94%,0.227637,2026-06-08
PLTR,136.47,2026-06-12,4,Put,136.00,-0.34%,2.86,2.89,2.92,2856,1514,1.89,49.41%,55.25%,-0.462478,2026-06-08
INTC,110.27,2026-06-26,18,Call,111.00,-0.66%,7.85,8.11,8.5,1015,540,1.88,83.82%,86.44%,0.527688,2026-06-08
T,22.5,2026-08-21,74,Call,23.00,-2.22%,0.95,0.97,0.99,1799,958,1.88,28.87%,30.13%,0.453762,2026-06-08
WOLF,55.42,2026-06-12,4,Call,65.00,-17.29%,1.29,1.29,1.67,1986,1059,1.88,134.41%,192.67%,0.245784,2026-06-08
RGTI,21.76,2026-06-12,4,Call,24.00,-10.29%,0.41,0.43,0.44,2375,1260,1.88,109.71%,129.01%,0.25674,2026-06-08
AMD,490.33,2026-07-17,39,Put,450.00,-8.23%,25.1,25.5,26,2607,1390,1.88,71.31%,70.99%,-0.308446,2026-06-08
AMD,490.33,2026-06-12,4,Call,527.50,-7.58%,5.5,5.68,5.95,655,351,1.87,71.31%,87.91%,0.22852,2026-06-08
IBM,280.82,2027-01-15,221,Call,370.00,-31.76%,15.2,15.51,16.15,1137,607,1.87,44.87%,47.18%,0.288954,2026-06-08
TSLA,408.95,2026-06-10,2,Put,425.00,+3.92%,17.1,17.75,17.6,1147,615,1.87,47.51%,52.26%,-0.835078,2026-06-08
IREN,59.19,2026-06-12,4,Call,69.00,-16.57%,0.43,0.44,0.47,1942,1037,1.87,108.93%,121.27%,0.126834,2026-06-08
NFLX,82.64,2026-06-12,4,Call,82.00,+0.77%,1.58,1.62,1.62,8559,4567,1.87,40.80%,35.92%,0.593343,2026-06-08
MRVL,288.85,2026-06-12,4,Call,280.00,+3.06%,19.3,20,20.45,4330,2327,1.86,106.04%,126.17%,0.619667,2026-06-08
RIOT,25.69,2026-06-12,4,Call,26.50,-3.15%,0.66,0.71,0.72,501,269,1.86,87.23%,95.62%,0.398912,2026-06-08
NUAI,4.91,2028-01-21,592,Call,4.50,+8.35%,2.9,3.17,4.5,646,348,1.86,157.60%,175.06%,0.881291,2026-06-08
TSLA,408.95,2026-07-10,32,Call,400.00,+2.19%,27.7,28.11,28.45,687,370,1.86,47.51%,47.38%,0.599154,2026-06-08
RZLV,2.34,2026-07-17,39,Put,3.00,+28.21%,0.75,0.82,0.9,1210,650,1.86,110.52%,123.00%,-0.660188,2026-06-08
TSLA,408.95,2026-06-15,7,Put,400.00,-2.19%,7.2,7.33,7.4,1212,652,1.86,47.51%,50.64%,-0.359774,2026-06-08
NBIS,218,2026-06-12,4,Call,260.00,-19.27%,1.8,1.85,1.95,1337,717,1.86,114.21%,138.31%,0.126759,2026-06-08
INTC,110.27,2026-06-12,4,Put,102.00,-7.50%,1.49,1.48,1.51,2304,1242,1.86,83.82%,101.18%,-0.214169,2026-06-08
NKE,43.23,2026-06-12,4,Call,44.00,-1.78%,0.4,0.41,0.43,2806,1508,1.86,50.84%,40.48%,0.34603,2026-06-08
POET,12.28,2026-06-12,4,Call,14.00,-14.01%,0.25,0.29,0.32,3104,1670,1.86,129.52%,163.04%,0.248109,2026-06-08
TSLA,408.95,2026-06-12,4,Put,360.00,-11.97%,0.51,0.49,0.52,3163,1699,1.86,47.51%,71.51%,-0.040453,2026-06-08
TSLA,408.95,2026-06-15,7,Call,435.00,-6.37%,3.35,3.38,3.5,683,370,1.85,47.51%,52.46%,0.210622,2026-06-08
MU,949.28,2026-06-12,4,Put,747.50,-21.26%,2.26,2.7,2.55,736,398,1.85,101.26%,137.29%,-0.041185,2026-06-08
SNY,43.88,2026-07-17,39,Put,42.50,-3.14%,0.65,0.7,0.75,755,408,1.85,22.53%,19.26%,-0.357782,2026-06-08
CRWD,658.79,2026-06-12,4,Call,700.00,-6.26%,4.05,4.5,4.85,803,435,1.85,51.95%,63.37%,0.190612,2026-06-08
META,585.39,2026-06-12,4,Put,587.50,+0.36%,10.45,10.82,10.95,953,516,1.85,34.56%,39.64%,-0.523571,2026-06-08
AMGN,345.73,2026-09-18,102,Call,350.00,-1.24%,19.6,20.41,20.75,1017,550,1.85,27.03%,30.10%,0.502658,2026-06-08
NVDA,208.64,2026-06-10,2,Call,220.00,-5.44%,0.13,0.14,0.14,20870,11252,1.85,39.98%,42.83%,0.049471,2026-06-08
MU,949.28,2026-06-12,4,Call,"1,155.00",-21.67%,2.6,2.66,2.82,701,380,1.84,101.26%,114.64%,0.05807,2026-06-08
LUNR,29.74,2026-09-18,102,Put,30.00,+0.87%,7.45,7.6,7.9,815,443,1.84,127.09%,124.57%,-0.371984,2026-06-08
RDW,18.57,2026-06-12,4,Call,18.50,+0.38%,1.25,1.39,1.45,942,513,1.84,139.32%,169.62%,0.544704,2026-06-08
HL,14.89,2026-06-12,4,Call,16.00,-7.45%,0.11,0.11,0.14,1271,689,1.84,68.08%,76.35%,0.196296,2026-06-08
MRVL,288.85,2026-06-12,4,Call,420.00,-45.40%,0.07,0.24,0.23,1315,714,1.84,106.04%,149.13%,0.010257,2026-06-08
PATH,11.17,2026-06-12,4,Call,11.50,-2.95%,0.19,0.22,0.22,1661,902,1.84,64.97%,72.60%,0.366947,2026-06-08
MSFT,411.74,2026-06-12,4,Put,385.00,-6.49%,0.36,0.4,0.43,1866,1014,1.84,30.70%,40.36%,-0.052951,2026-06-08
NNE,25.85,2026-06-12,4,Call,27.00,-4.45%,0.65,0.8,0.85,579,316,1.83,105.67%,112.20%,0.378848,2026-06-08
GLW,187.54,2026-06-12,4,Put,145.00,-22.68%,0.06,0.1,0.16,596,326,1.83,80.31%,114.26%,-0.013453,2026-06-08
SOFI,16.5,2026-07-10,32,Call,19.50,-18.18%,0.28,0.31,0.31,632,346,1.83,58.77%,59.19%,0.198471,2026-06-08
